"HBID","dti_dtitk_jhutract_fa_atr_l","dti_dtitk_jhutract_fa_atr_r","dti_dtitk_jhutract_fa_cst_l","dti_dtitk_jhutract_fa_cst_r","dti_dtitk_jhutract_fa_cgc_l","dti_dtitk_jhutract_fa_cgc_r","dti_dtitk_jhutract_fa_cgh_l","dti_dtitk_jhutract_fa_cgh_r","dti_dtitk_jhutract_fa_forceps_mjor","dti_dtitk_jhutract_fa_forceps_minor","dti_dtitk_jhutract_fa_ifo_l","dti_dtitk_jhutract_fa_ifo_r","dti_dtitk_jhutract_fa_ilf_l","dti_dtitk_jhutract_fa_ilf_r","dti_dtitk_jhutract_fa_slf_l","dti_dtitk_jhutract_fa_slf_r","dti_dtitk_jhutract_fa_uf_l","dti_dtitk_jhutract_fa_uf_r"
2364330229,0.37924,0.35361,0.55097,0.56471,0.51661,0.47931,0.39595,0.35982,0.52036,0.41323,0.43423,0.44152,0.44392,0.4712,0.35251,0.36838,0.41672,0.39937
3697257344,,,,,,,,,,,,,,,,,,
2360115653,,,,,,,,,,,,,,,,,,
299952429,0.36865,0.3532,0.56514,0.56412,0.54662,0.55379,0.36288,0.37991,0.59167,0.43834,0.43362,0.46056,0.48411,0.52126,0.3908,0.40135,0.41945,0.42912
1884982821,0.38201,0.35129,0.55359,0.56492,0.5314,0.41159,0.4025,0.43257,0.56075,0.4394,0.44073,0.43651,0.43215,0.49445,0.35566,0.37911,0.41837,0.43024
891374948,,,,,,,,,,,,,,,,,,
2315843738,0.368,0.34543,0.58283,0.56913,0.56815,0.48111,0.32643,0.41875,0.60087,0.42907,0.4201,0.43144,0.45919,0.50777,0.37261,0.41237,0.43964,0.45242
2124549946,0.35213,0.34523,0.55919,0.56984,0.49185,0.44147,0.37996,0.3787,0.61369,0.44332,0.42539,0.42798,0.45683,0.50016,0.37551,0.38602,0.39781,0.39899
181641283,0.42287,0.37454,0.5613,0.55252,0.54569,0.50843,0.45555,0.41609,0.58665,0.4252,0.45228,0.42942,0.45182,0.46772,0.37347,0.39096,0.41536,0.4311
4083452926,0.36747,0.35165,0.5369,0.54968,0.52261,0.45407,0.41776,0.40604,0.53418,0.42799,0.43259,0.44673,0.45,0.50249,0.36574,0.36613,0.41125,0.41503
53745339,0.3819,0.35832,0.54335,0.56507,0.52184,0.50832,0.45745,0.40913,0.61151,0.43994,0.44332,0.43751,0.45263,0.47338,0.37284,0.38401,0.42949,0.43281
486560370,0.37938,0.3533,0.54421,0.56774,0.53681,0.44983,0.43966,0.42256,0.59282,0.42767,0.44846,0.43881,0.46612,0.47875,0.35768,0.39264,0.43586,0.40469
2620306786,0.39843,0.37398,0.55202,0.56639,0.53047,0.52358,0.41772,0.36356,0.58691,0.44322,0.45187,0.43966,0.46254,0.49755,0.35608,0.35627,0.39865,0.4156
305815510,0.39394,0.36329,0.5761,0.57783,0.5532,0.49719,0.43009,0.42571,0.60277,0.44051,0.45361,0.45342,0.46595,0.51555,0.39311,0.43249,0.40756,0.42415
595919914,0.33243,0.31096,0.46309,0.4735,0.3549,0.2864,0.32504,0.27787,0.46431,0.33142,0.34201,0.33916,0.35727,0.38519,0.27925,0.26699,0.37432,0.32833
3840439760,0.37454,0.37386,0.54017,0.56451,0.47266,0.41217,0.44352,0.41607,0.59719,0.43027,0.43851,0.43641,0.44712,0.49704,0.36367,0.38561,0.43213,0.39128
2488621030,0.37126,0.35854,0.52333,0.53047,0.45384,0.45485,0.38624,0.38634,0.57488,0.40519,0.40251,0.41526,0.41168,0.45062,0.33126,0.32864,0.40299,0.37581
1999844712,0.35842,0.34128,0.55188,0.55563,0.53134,0.46548,0.37247,0.39587,0.60274,0.41829,0.42874,0.45128,0.43483,0.47391,0.35643,0.37386,0.40173,0.39856
3753694656,,,,,,,,,,,,,,,,,,
3560718591,0.41737,0.38697,0.54705,0.55565,0.56655,0.52153,0.48352,0.39124,0.59848,0.44103,0.45795,0.46161,0.432,0.47978,0.35998,0.37667,0.46069,0.48438
2250200683,0.3462,0.31772,0.50662,0.52972,0.46219,0.41759,0.36129,0.33527,0.58844,0.40505,0.41654,0.41211,0.41014,0.4333,0.32772,0.34365,0.36287,0.37831
549648258,0.3627,0.33709,0.543,0.54678,0.5459,0.55619,0.37283,0.35364,0.61674,0.4213,0.43881,0.4129,0.44268,0.45407,0.36134,0.38436,0.38418,0.37562
3438282101,0.40579,0.36516,0.52487,0.53206,0.51941,0.56379,0.38289,0.33075,0.58119,0.433,0.45964,0.45498,0.4636,0.45023,0.36286,0.38043,0.40297,0.4187
1260141915,0.37397,0.35875,0.54395,0.5313,0.54779,0.51796,0.43978,0.38992,0.59936,0.43056,0.45667,0.44607,0.44369,0.49404,0.35169,0.36566,0.40481,0.40611
2519290461,0.38646,0.36772,0.56879,0.55553,0.53492,0.51484,0.38271,0.35265,0.57719,0.44905,0.41484,0.43637,0.43279,0.47653,0.37889,0.38679,0.42021,0.44517
1525240733,0.38865,0.36093,0.54802,0.56098,0.52896,0.54977,0.41637,0.39728,0.61197,0.44862,0.42761,0.43849,0.45577,0.49242,0.40004,0.4092,0.40469,0.40079
3981087564,0.31726,0.33142,0.50446,0.51174,0.51962,0.49306,0.36652,0.30784,0.57416,0.41106,0.39374,0.40737,0.3945,0.4416,0.34094,0.3619,0.42394,0.41635
2433468302,0.34205,0.34448,0.54686,0.54958,0.54512,0.53738,0.35581,0.36221,0.58845,0.43685,0.42956,0.44433,0.47362,0.49145,0.36214,0.37715,0.3714,0.42546
1167756481,0.39319,0.3653,0.54983,0.55394,0.55465,0.52724,0.35674,0.3543,0.59844,0.45701,0.46041,0.47164,0.46999,0.47175,0.36777,0.37833,0.42476,0.43944
449155227,0.38491,0.36459,0.5696,0.575,0.53794,0.55451,0.38368,0.34681,0.60778,0.45267,0.42515,0.4334,0.43705,0.47324,0.37733,0.39073,0.3794,0.44896
258975808,0.36528,0.35643,0.55779,0.5491,0.52672,0.51539,0.42207,0.41448,0.61605,0.43544,0.43967,0.44305,0.46287,0.46712,0.36241,0.36332,0.39793,0.41387
1531070362,0.37882,0.34603,0.55138,0.51649,0.52468,0.48899,0.35685,0.36165,0.5684,0.41669,0.43804,0.42431,0.42475,0.43247,0.3539,0.37354,0.37931,0.41189
1689684714,,,,,,,,,,,,,,,,,,
3443415439,0.35301,0.33368,0.55394,0.56926,0.55089,0.53795,0.37526,0.37074,0.59759,0.42891,0.3923,0.40549,0.45721,0.44807,0.34038,0.38005,0.40863,0.42064
2558610661,0.3542,0.3302,0.5283,0.54409,0.50784,0.52216,0.38275,0.34152,0.58035,0.4031,0.43419,0.44719,0.45156,0.51554,0.3608,0.38408,0.38673,0.39474
308018731,0.38303,0.35948,0.54739,0.55178,0.48753,0.45463,0.49139,0.48114,0.59044,0.42721,0.43172,0.44828,0.47752,0.51093,0.38115,0.3804,0.41511,0.44201
2760730638,0.3596,0.34488,0.53981,0.54134,0.49416,0.41452,0.40725,0.4075,0.58889,0.43507,0.42967,0.44876,0.45298,0.50877,0.35437,0.36697,0.37177,0.37636
187300051,0.35531,0.33685,0.52814,0.52854,0.5414,0.45921,0.41308,0.43565,0.60839,0.41572,0.41386,0.42777,0.42031,0.47227,0.35092,0.34335,0.40144,0.40934
3404041709,0.40809,0.3761,0.56396,0.54739,0.525,0.50758,0.41588,0.37972,0.60874,0.43626,0.4076,0.41215,0.44115,0.47307,0.36001,0.38934,0.39199,0.40821
2454797975,0.41157,0.38546,0.57949,0.58737,0.51905,0.50577,0.40851,0.36898,0.5827,0.4264,0.45849,0.46416,0.45758,0.49255,0.36854,0.36473,0.39539,0.42355
555505268,0.366,0.34362,0.53962,0.54192,0.59446,0.57807,0.37045,0.36274,0.58923,0.44444,0.4047,0.41891,0.42057,0.46589,0.34026,0.35929,0.43183,0.43395
690831358,0.35849,0.34617,0.54678,0.55386,0.50081,0.40763,0.38088,0.3382,0.55601,0.42187,0.41596,0.43717,0.4382,0.47552,0.34154,0.35114,0.42693,0.45138
221409796,0.39456,0.36033,0.52229,0.53039,0.53118,0.48016,0.41041,0.37088,0.5978,0.42658,0.4158,0.44749,0.44568,0.48218,0.3536,0.37658,0.42818,0.4241
173749926,0.38413,0.35468,0.55965,0.57052,0.56401,0.53507,0.43316,0.39193,0.55831,0.44904,0.44084,0.43956,0.45563,0.46731,0.379,0.37671,0.43602,0.4613
1987602401,0.40157,0.40096,0.5557,0.56363,0.5679,0.58302,0.41367,0.3305,0.60816,0.44256,0.45525,0.45562,0.46844,0.48222,0.36876,0.38411,0.41947,0.43535
3452063553,0.37989,0.36026,0.5509,0.55306,0.55457,0.50851,0.38834,0.43164,0.57723,0.44713,0.45144,0.46656,0.46831,0.5173,0.38319,0.40529,0.43815,0.44037
1856676256,0.39831,0.35388,0.56674,0.55112,0.557,0.47912,0.45791,0.45587,0.57098,0.42991,0.44753,0.46171,0.47476,0.5234,0.3917,0.40522,0.42363,0.40307
1266041925,0.39468,0.38172,0.55517,0.55209,0.55041,0.55491,0.38609,0.38573,0.61656,0.45035,0.48013,0.47242,0.46952,0.47718,0.37895,0.39903,0.44869,0.48637
3545777209,0.35676,0.34905,0.53547,0.55344,0.55341,0.49375,0.37914,0.33673,0.51828,0.42939,0.43075,0.4465,0.41428,0.43179,0.35796,0.36889,0.42758,0.40836
3342287510,0.35562,0.35695,0.51137,0.53875,0.52922,0.50786,0.39961,0.35045,0.53944,0.42507,0.419,0.42646,0.43598,0.45672,0.34912,0.37028,0.39593,0.40281
1817739823,,,,,,,,,,,,,,,,,,
3412456769,0.34738,0.34279,0.55521,0.54026,0.48235,0.47329,0.41399,0.35003,0.5255,0.44198,0.45214,0.44312,0.454,0.46979,0.35427,0.37745,0.41154,0.41918
915871296,0.36864,0.36188,0.56799,0.55295,0.51392,0.42162,0.41093,0.37579,0.56924,0.42746,0.43259,0.44635,0.46536,0.48378,0.36099,0.38508,0.41579,0.41302
3235502610,0.36824,0.35015,0.5151,0.52612,0.50793,0.51266,0.34989,0.32605,0.46806,0.40712,0.4171,0.43588,0.43064,0.44258,0.32876,0.33442,0.43518,0.44387
3747795755,0.3391,0.32626,0.51015,0.5186,0.47048,0.42215,0.36143,0.33883,0.56063,0.4023,0.39521,0.40494,0.39686,0.44767,0.33957,0.34418,0.40007,0.4295
1536554765,0.38529,0.36763,0.57125,0.58147,0.56522,0.53729,0.40813,0.41015,0.59694,0.44361,0.45528,0.46479,0.47019,0.48092,0.38918,0.39002,0.42621,0.46135
3072771478,0.39562,0.37189,0.54015,0.54098,0.55762,0.53717,0.41952,0.41044,0.60288,0.45897,0.46791,0.47239,0.50107,0.52652,0.38073,0.39014,0.44478,0.48723
3422518962,0.38909,0.36543,0.54212,0.52554,0.5481,0.49876,0.39517,0.36936,0.61251,0.43555,0.46046,0.45273,0.48694,0.53078,0.36733,0.41612,0.43275,0.44212
592068255,0.36314,0.35028,0.54417,0.54315,0.48007,0.51243,0.36052,0.35794,0.57211,0.42756,0.43075,0.43201,0.44981,0.45854,0.34592,0.36261,0.41339,0.40499
1380662605,0.37741,0.37089,0.55379,0.5567,0.58293,0.55874,0.45947,0.43776,0.58609,0.46213,0.45125,0.46037,0.47793,0.51256,0.37697,0.39719,0.43994,0.44793
2940949050,0.37101,0.38351,0.58314,0.58434,0.57736,0.56714,0.33961,0.33424,0.51428,0.44605,0.44117,0.45522,0.48054,0.51813,0.37394,0.38401,0.43498,0.43679
1694972374,0.37793,0.37012,0.54208,0.53505,0.50515,0.48628,0.39176,0.36277,0.57984,0.4412,0.42407,0.43881,0.44804,0.47537,0.3561,0.37431,0.37289,0.41674
2663853086,0.37345,0.35993,0.54499,0.54584,0.45545,0.45222,0.4531,0.42629,0.59039,0.4258,0.41673,0.43116,0.45546,0.4497,0.33717,0.35486,0.40051,0.41482
503893389,0.37729,0.37057,0.52673,0.53217,0.53389,0.46348,0.37382,0.34229,0.59116,0.43579,0.44274,0.46633,0.46274,0.47647,0.35488,0.37448,0.39867,0.44925
2928016060,0.39516,0.36707,0.55544,0.56374,0.59893,0.54285,0.48521,0.47508,0.59294,0.4485,0.42966,0.42701,0.45563,0.48387,0.36258,0.38064,0.42326,0.44852
1694426797,0.39172,0.37246,0.56345,0.57737,0.55253,0.52512,0.38089,0.38976,0.57042,0.43925,0.43811,0.44235,0.453,0.50692,0.3763,0.38745,0.37925,0.40094
2163524190,0.37957,0.36058,0.55791,0.56405,0.61188,0.58749,0.41236,0.37721,0.63248,0.43967,0.44052,0.4333,0.44504,0.44281,0.38666,0.39861,0.40515,0.40706
420668610,,,,,,,,,,,,,,,,,,
2069917080,0.37643,0.34254,0.54505,0.55424,0.53798,0.50557,0.4188,0.38971,0.6064,0.42971,0.43133,0.42706,0.46383,0.49325,0.37768,0.37741,0.39564,0.40025
3357925979,0.35611,0.33428,0.56509,0.57221,0.44826,0.40761,0.40119,0.3815,0.53168,0.41672,0.40275,0.43278,0.43668,0.45438,0.34413,0.3598,0.41439,0.41942
2582317236,0.39532,0.37097,0.5785,0.57742,0.54702,0.47586,0.41117,0.3924,0.60318,0.44524,0.46165,0.46824,0.48683,0.54373,0.37593,0.37351,0.4422,0.46523
652149536,0.38432,0.35728,0.55567,0.56325,0.54943,0.52567,0.39925,0.35045,0.59003,0.43292,0.42434,0.46056,0.43068,0.47903,0.35964,0.39523,0.37933,0.42074
239329961,0.36978,0.36024,0.51233,0.51784,0.50394,0.52299,0.40409,0.34278,0.60696,0.43039,0.41559,0.43159,0.42702,0.44963,0.35168,0.3677,0.42877,0.40257
1953600552,0.38404,0.36168,0.53501,0.54567,0.58799,0.5599,0.39892,0.3989,0.58441,0.44463,0.45662,0.44999,0.43314,0.48302,0.3486,0.37927,0.40048,0.45483
513385718,0.34681,0.34169,0.5623,0.55819,0.54161,0.49342,0.34967,0.36479,0.5964,0.45216,0.42625,0.41952,0.45786,0.50109,0.35629,0.38195,0.43106,0.40091
3903684726,0.34974,0.33277,0.54285,0.55068,0.49586,0.45963,0.3738,0.38732,0.54514,0.42192,0.41736,0.44129,0.45435,0.4963,0.35157,0.37759,0.38661,0.40648
1501268706,,,,,,,,,,,,,,,,,,
3986639438,0.39797,0.37366,0.55586,0.58048,0.59231,0.53928,0.41386,0.35866,0.60839,0.42336,0.45464,0.44845,0.44699,0.47086,0.39556,0.41097,0.42909,0.41643
2624871894,0.43166,0.41409,0.59388,0.60237,0.60978,0.60013,0.44022,0.39071,0.62871,0.48677,0.47301,0.47809,0.50584,0.49532,0.41423,0.42073,0.462,0.463
1316295394,0.37052,0.36129,0.51737,0.52261,0.5495,0.53167,0.41317,0.34497,0.5935,0.42689,0.44212,0.43859,0.42728,0.46801,0.37336,0.3787,0.4257,0.44229
2642032693,0.41033,0.40228,0.5602,0.55383,0.63416,0.59654,0.42043,0.38682,0.52174,0.46197,0.42533,0.43623,0.477,0.5039,0.39022,0.41379,0.40023,0.4178
4262939287,,,,,,,,,,,,,,,,,,
1024207457,0.37507,0.35197,0.53026,0.52381,0.49516,0.49408,0.33997,0.35365,0.59549,0.41394,0.41803,0.41537,0.43658,0.42889,0.34276,0.33063,0.42924,0.42503
2288696276,,,,,,,,,,,,,,,,,,
2850939671,0.37777,0.35101,0.55359,0.5574,0.4956,0.50794,0.38147,0.36678,0.60335,0.45195,0.44514,0.4711,0.45843,0.49483,0.35789,0.38024,0.42812,0.40248
3699850676,0.37556,0.34521,0.54602,0.54069,0.50964,0.48658,0.46314,0.38112,0.57828,0.41037,0.41917,0.4188,0.43516,0.43274,0.34645,0.34747,0.4112,0.39809
2212061863,0.37314,0.35392,0.55984,0.57322,0.55554,0.57505,0.44717,0.39491,0.61141,0.4477,0.46199,0.4279,0.50239,0.48337,0.40262,0.41436,0.44742,0.44779
1196960680,0.34133,0.31663,0.50875,0.52288,0.49698,0.47305,0.3399,0.33569,0.53242,0.41089,0.38068,0.3752,0.41527,0.41665,0.3025,0.31057,0.37988,0.39888
2994644321,0.36706,0.34022,0.51572,0.53818,0.4875,0.47775,0.3732,0.38105,0.57727,0.42873,0.45372,0.44646,0.42853,0.46274,0.36861,0.38647,0.40943,0.42341
4042564201,0.36406,0.34535,0.53353,0.55104,0.54606,0.52344,0.43273,0.41132,0.58664,0.43642,0.43612,0.44901,0.44813,0.49282,0.32516,0.37876,0.41909,0.4238
2502333578,,,,,,,,,,,,,,,,,,
1578091698,,,,,,,,,,,,,,,,,,
576367783,,,,,,,,,,,,,,,,,,
3103169042,0.38116,0.37589,0.56275,0.56378,0.55119,0.60726,0.3209,0.27325,0.53819,0.41864,0.4366,0.42254,0.40031,0.43015,0.35686,0.38209,0.38506,0.41657
1244863535,0.38147,0.36283,0.54395,0.54362,0.55662,0.55035,0.35501,0.3652,0.56958,0.44009,0.43727,0.4427,0.44195,0.45747,0.37623,0.38162,0.42739,0.44096
3146619534,0.36225,0.33925,0.501,0.49514,0.50361,0.41317,0.31104,0.2871,0.57579,0.38585,0.39679,0.39969,0.41846,0.39925,0.33485,0.34928,0.4166,0.417
2704655767,0.37789,0.35761,0.51487,0.54356,0.55504,0.50508,0.40697,0.44039,0.59189,0.43969,0.41955,0.41172,0.43387,0.47879,0.36016,0.40467,0.39175,0.43531
3529392586,0.37138,0.35387,0.5686,0.56228,0.58737,0.53518,0.43569,0.32854,0.5587,0.42829,0.4382,0.45432,0.465,0.4743,0.35239,0.36271,0.39769,0.42275
3294268991,0.33391,0.32711,0.52773,0.52099,0.53706,0.52073,0.39449,0.39937,0.58463,0.42216,0.42432,0.44253,0.45741,0.47088,0.35915,0.374,0.39057,0.40033
710666968,0.38817,0.34472,0.53067,0.53756,0.59733,0.49827,0.3452,0.38521,0.59037,0.43027,0.44523,0.45687,0.44491,0.5022,0.38342,0.39559,0.37337,0.37409
2929042527,,,,,,,,,,,,,,,,,,
515062225,0.38,0.35177,0.58541,0.59697,0.56247,0.58142,0.39426,0.36805,0.5907,0.442,0.44941,0.45898,0.46696,0.52412,0.40925,0.43286,0.41096,0.45752
1664968837,,,,,,,,,,,,,,,,,,
3020185910,0.32771,0.34718,0.53842,0.55488,0.44216,0.42012,0.41099,0.38945,0.57853,0.41297,0.43872,0.44412,0.44597,0.48765,0.36609,0.38337,0.4087,0.43239
1227431482,0.36054,0.34024,0.57902,0.55665,0.50342,0.47342,0.36163,0.40542,0.57464,0.42048,0.41256,0.41363,0.43364,0.45731,0.36179,0.36967,0.37937,0.37768
3445577550,0.38895,0.37912,0.56016,0.56297,0.57431,0.48024,0.3918,0.37987,0.52078,0.43728,0.44532,0.44645,0.44152,0.51205,0.34487,0.34982,0.38787,0.38203
4049599100,0.38124,0.36134,0.54807,0.56579,0.52785,0.46569,0.3675,0.36618,0.56086,0.43694,0.44134,0.42694,0.43133,0.42242,0.34231,0.36194,0.41247,0.4221
2928370640,0.3935,0.37789,0.56663,0.57743,0.55763,0.50213,0.40156,0.39273,0.62304,0.44621,0.46194,0.45622,0.47794,0.48806,0.39467,0.40688,0.42852,0.4197
1710997664,0.33106,0.33332,0.53213,0.55013,0.46477,0.47888,0.35824,0.33774,0.56896,0.40181,0.40565,0.40328,0.41603,0.43295,0.34051,0.32784,0.40585,0.40545
285026763,0.38186,0.37773,0.55903,0.58077,0.54293,0.51805,0.40627,0.38592,0.56219,0.43419,0.45524,0.45661,0.45214,0.46038,0.36706,0.37079,0.42726,0.4095
1979582815,0.36608,0.3478,0.53207,0.55209,0.52054,0.45349,0.38251,0.38271,0.60164,0.43102,0.4061,0.41644,0.43207,0.48909,0.33316,0.37557,0.41032,0.41309
3828454466,0.38193,0.3578,0.54674,0.56954,0.60131,0.56215,0.41517,0.4085,0.58714,0.45671,0.46912,0.45427,0.47789,0.4949,0.38893,0.41689,0.41912,0.43427
2304249201,0.37106,0.34661,0.53623,0.54202,0.49413,0.46149,0.4086,0.37297,0.57876,0.42068,0.43065,0.44404,0.44492,0.4699,0.36139,0.39032,0.39422,0.38132
1543695013,0.36108,0.32855,0.51344,0.50516,0.52413,0.52354,0.40405,0.39378,0.62625,0.42677,0.43601,0.44838,0.4796,0.51289,0.39468,0.3742,0.43783,0.44206
803076833,0.3558,0.31758,0.54744,0.52523,0.54694,0.47829,0.37286,0.40767,0.55523,0.40504,0.42787,0.46189,0.44801,0.46387,0.38014,0.39762,0.41588,0.45333
164540566,0.38806,0.36166,0.56941,0.55877,0.55371,0.48744,0.4222,0.40659,0.57423,0.45179,0.43991,0.43869,0.45583,0.49661,0.375,0.39459,0.42373,0.40177
3056770204,0.38046,0.37506,0.55916,0.57043,0.57815,0.58601,0.40353,0.37545,0.54241,0.47343,0.45159,0.46489,0.46979,0.48761,0.37456,0.40009,0.43253,0.43019
4049510140,0.38985,0.38172,0.54891,0.55833,0.54337,0.50554,0.36333,0.38608,0.58774,0.4534,0.45633,0.47553,0.48034,0.52948,0.37204,0.38943,0.45992,0.48428
2803050017,0.34273,0.33848,0.51098,0.53917,0.54015,0.47561,0.414,0.38187,0.57093,0.40627,0.42591,0.43729,0.43333,0.47407,0.33543,0.35931,0.40357,0.42269
1830966067,,,,,,,,,,,,,,,,,,
1644684987,,,,,,,,,,,,,,,,,,
905818276,0.35752,0.33707,0.52834,0.50789,0.51999,0.48546,0.36869,0.34542,0.58431,0.40912,0.42351,0.42284,0.42643,0.46731,0.33123,0.33877,0.41425,0.41883
532983128,0.4338,0.40353,0.56062,0.54649,0.55029,0.53003,0.37417,0.35367,0.59272,0.45995,0.46151,0.46086,0.49081,0.49583,0.39696,0.39724,0.42742,0.45163
1710130839,0.3366,0.33851,0.50028,0.50914,0.47176,0.42072,0.38067,0.39033,0.57823,0.42977,0.40362,0.41654,0.43893,0.50356,0.34366,0.3654,0.39734,0.41119
1905633207,0.38753,0.38579,0.54432,0.54042,0.56458,0.51022,0.44158,0.37113,0.59625,0.44398,0.44812,0.45572,0.44655,0.47751,0.36616,0.38044,0.41134,0.40761
3144388702,,,,,,,,,,,,,,,,,,
3587547641,0.37918,0.36459,0.54491,0.53719,0.61676,0.61602,0.40032,0.41774,0.63908,0.45377,0.43581,0.45219,0.44891,0.46955,0.37117,0.40335,0.43033,0.41868
968314771,0.38087,0.36641,0.57419,0.57051,0.56645,0.57226,0.3781,0.34684,0.55052,0.45711,0.45551,0.43849,0.47321,0.50104,0.38651,0.38632,0.46097,0.45443
2347675048,0.38514,0.36951,0.53989,0.551,0.56971,0.59888,0.467,0.46388,0.62091,0.44292,0.44089,0.44757,0.49213,0.51358,0.38011,0.40161,0.40632,0.41693
3673711243,,,,,,,,,,,,,,,,,,
2998683840,0.36118,0.3384,0.54953,0.55953,0.54942,0.44764,0.37793,0.43863,0.58959,0.43324,0.41366,0.42077,0.42619,0.45892,0.35693,0.37263,0.42241,0.43186
2132654022,0.33049,0.31232,0.51339,0.50842,0.47067,0.38469,0.33264,0.33709,0.55502,0.38529,0.40232,0.39816,0.40108,0.41315,0.30582,0.33345,0.4125,0.41535
2962769113,0.36956,0.34366,0.56266,0.56569,0.49369,0.49007,0.43485,0.38949,0.61032,0.42275,0.42046,0.43452,0.43673,0.45982,0.36828,0.38217,0.40304,0.41116
1807307714,0.38317,0.36015,0.5404,0.53409,0.56723,0.53405,0.35408,0.34398,0.58799,0.42681,0.41872,0.40614,0.42569,0.42512,0.35217,0.35837,0.42503,0.46557
1497653022,0.37491,0.3531,0.57664,0.54352,0.58476,0.57988,0.4047,0.37995,0.59488,0.43094,0.43665,0.45682,0.4583,0.48802,0.36456,0.39128,0.4106,0.43017
2073290958,0.38036,0.36454,0.55503,0.5561,0.57503,0.58565,0.39318,0.39043,0.55683,0.45304,0.42241,0.42439,0.47344,0.48218,0.37852,0.41641,0.42347,0.42822
2670456726,,,,,,,,,,,,,,,,,,
3490061928,0.36627,0.36449,0.58136,0.57875,0.57166,0.47241,0.40555,0.36366,0.60817,0.4588,0.45438,0.46682,0.47175,0.48151,0.37655,0.41164,0.38832,0.43095
581932334,0.36213,0.35275,0.55289,0.56331,0.52196,0.50411,0.35717,0.36624,0.59883,0.41583,0.41216,0.426,0.42591,0.45621,0.35853,0.38977,0.38027,0.41877
3920204415,0.38559,0.3731,0.53799,0.56179,0.5389,0.49843,0.45621,0.39594,0.58594,0.41882,0.42498,0.43721,0.44273,0.489,0.35179,0.36269,0.36473,0.39136
62747655,0.37843,0.35195,0.59327,0.59834,0.56321,0.56058,0.38361,0.35708,0.61221,0.44324,0.44363,0.46591,0.47952,0.48716,0.41404,0.42133,0.38137,0.44951
2730753469,0.37221,0.35332,0.54441,0.5458,0.52118,0.55713,0.40765,0.3836,0.58318,0.43975,0.44223,0.44389,0.43316,0.47074,0.3235,0.35958,0.39609,0.35576
2369456609,0.37897,0.35323,0.54457,0.55739,0.51855,0.49436,0.41563,0.42102,0.61595,0.41944,0.4521,0.46734,0.47729,0.52295,0.37933,0.40404,0.44986,0.45036
2458354986,0.36065,0.33764,0.53778,0.53089,0.52437,0.43717,0.42173,0.38174,0.58629,0.43614,0.42462,0.42509,0.44021,0.47904,0.36407,0.38327,0.41449,0.41542
3523250822,0.38095,0.35847,0.54374,0.5659,0.51223,0.44985,0.34139,0.32522,0.55376,0.43072,0.44391,0.44157,0.44069,0.47379,0.34876,0.3617,0.41728,0.43185
3093804074,0.38267,0.36267,0.53637,0.55111,0.53836,0.4846,0.36178,0.40395,0.56287,0.42408,0.43595,0.44042,0.45665,0.4964,0.36941,0.40782,0.40549,0.42932
2041136319,0.35682,0.34532,0.52106,0.53421,0.47263,0.53033,0.33889,0.37263,0.59648,0.40942,0.40746,0.41462,0.41308,0.44517,0.34448,0.35862,0.35994,0.38333
3919894588,0.37081,0.33888,0.53717,0.55861,0.5317,0.50023,0.35625,0.35493,0.58085,0.4209,0.41208,0.41647,0.43616,0.46565,0.35487,0.38218,0.38313,0.36902
55282118,0.33542,0.33119,0.57167,0.54847,0.53144,0.49661,0.25495,0.27495,0.57852,0.41985,0.39025,0.40238,0.44514,0.41962,0.35651,0.3993,0.37925,0.40029
2525340399,0.3976,0.3781,0.53562,0.54656,0.55768,0.51629,0.40389,0.41624,0.59123,0.46105,0.44058,0.42455,0.46088,0.50797,0.38919,0.39652,0.42153,0.41361
2694280667,0.37114,0.35588,0.56499,0.56596,0.45568,0.41969,0.37509,0.36046,0.56969,0.43443,0.43431,0.44935,0.45773,0.4997,0.34874,0.37649,0.37449,0.39204
455540366,0.37816,0.36882,0.52639,0.55142,0.5691,0.5538,0.3908,0.37097,0.60099,0.44749,0.42653,0.44451,0.43658,0.46735,0.34942,0.36619,0.43388,0.41517
1405680078,0.37588,0.36358,0.55742,0.57695,0.48701,0.52398,0.29418,0.29139,0.59375,0.42703,0.44668,0.44391,0.45001,0.47701,0.36724,0.37372,0.39094,0.41871
1464896237,0.36316,0.33875,0.5397,0.56245,0.54876,0.55527,0.43782,0.4074,0.49912,0.43372,0.42552,0.43565,0.45369,0.50623,0.36886,0.40091,0.40705,0.40817
929524517,0.35474,0.33706,0.53437,0.51707,0.55254,0.56196,0.40368,0.39966,0.56518,0.43856,0.4349,0.43947,0.44819,0.46247,0.36216,0.36188,0.42803,0.45468
231365099,0.36537,0.33793,0.5373,0.52962,0.50258,0.39029,0.41031,0.37908,0.56543,0.42778,0.401,0.42111,0.42483,0.44952,0.34061,0.38001,0.38684,0.40189
456956365,,,,,,,,,,,,,,,,,,
3612482518,0.38522,0.36788,0.51415,0.53364,0.52454,0.48657,0.41346,0.39168,0.56722,0.43934,0.45288,0.44585,0.47012,0.4944,0.3766,0.41202,0.40884,0.41527
1308359991,,,,,,,,,,,,,,,,,,
1971605049,0.35742,0.33502,0.5084,0.50465,0.4318,0.37731,0.29653,0.26172,0.53747,0.40803,0.41437,0.41243,0.38011,0.41429,0.31823,0.33616,0.33533,0.37341
